LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@BROKEN_PATTERN,DEFECT@WAFER@CLASS_NCDD@DENT,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D504859,141,GN8TU141JDF7,0,0,0,0,0,0,0.003609,0,0.014437,0,0,0.220159,0,0,0,0.007218,0,0.021655,0,,D5048590,PNCB,08/01/2025 6:50:33 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:31:59 AM,8M5CL,D1D,8,6128448
D504859,142,GN8TU142JDC6,0,0,0,0,0,0,0,0,0.003584,0,0,0.240099,0,0,0,0.007167,0.010751,0.007167,0.007167,,D5048590,PNCB,08/01/2025 6:50:33 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:30:20 AM,8M5CL,D1D,9,6128390
D504859,146,GN8TU146JDF0,0,0,0,0,0,0,0.003584,0,0.010751,0,0,0.232931,0,0,0,0.007167,0.003584,0.014334,0,,D5048590,PNCB,08/01/2025 6:50:33 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:31:47 AM,8M5CL,D1D,10,6128274
D504859,147,GN8TU147JDB7,0.003609,0,0,0,0,0,0.007218,0,0.003609,0,0,0.245423,0,0,0,0.007218,0,0.025264,0.003609,,D5048590,PNCB,08/01/2025 6:50:33 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:30:27 AM,8M5CL,D1D,11,6128324
D504859,152,GN8TU152JDH2,0,0,0,0,0,0,0.003584,0,0.010751,0,0,0.275934,0,0,0,0,0.003584,0.028668,0.003584,,D5048590,PNCB,08/01/2025 6:50:33 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:30:35 AM,8M5CL,D1D,12,6128329
D504832,47,GL9GU047JKF0,0,0,0,0,0,0,0.003609,0,0,0,0,0.238204,0,0,0,0.003609,0.018046,0,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:40 PM,8M5CL,D1D,1,6139768
D504832,48,GL9GU048JKB7,0,0,0,0,0,0,0,0,0.003584,0,0,0.21143,0,0,0,0,0,0.014334,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:44 PM,8M5CL,D1D,2,6139751
D504832,49,GL9GU049JKG1,0,0,0,0,0,0,0.003609,0.007218,0.003609,0,0,0.194894,0,0,0,0,0,0,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:22 PM,8M5CL,D1D,3,6139830
D504832,50,GL9GU050JKB7,0,0,0,0,0,0,0.007167,0.003584,0,0,0,0.215014,0,0,0,0,0,0.003584,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:59 PM,8M5CL,D1D,4,6139790
D504832,51,GL9GU051JKG1,0,0,0,0,0,0,0,0.003609,0.003609,0,0.003609,0.241814,0,0,0,0,0,0.003609,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:37 PM,8M5CL,D1D,5,6139780
D504832,52,GL9GU052JKD0,0,0,0,0,0,0,0.007167,0.010751,0,0,0,0.21143,0,0,0,0.003584,0,0.010751,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:02 PM,8M5CL,D1D,6,6139793
D504832,53,GL9GU053JKH2,0,0,0,0,0,0,0.036092,0.007218,0.003609,0,0,0.220159,0,0,0,0,0,0.007218,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:30 PM,8M5CL,D1D,7,6139805
D504832,54,GL9GU054JKE1,0,0,0,0,0,0,0.007167,0,0,0,0,0.222181,0,0,0,0,0,0,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:07 PM,8M5CL,D1D,8,6139814
D504832,55,GL9GU055JKB0,0,0,0,0,0,0,0,0.007218,0.003609,0,0,0.241814,0,0,0,0,0,0.003609,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:24 PM,8M5CL,D1D,9,6139819
D504832,56,GL9GU056JKF2,0,0,0,0,0,0,0.003584,0.003584,0,0,0,0.215014,0,0,0,0.003584,0,0.007167,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:35 PM,8M5CL,D1D,10,6139811
D504832,100,GL9GU100JKA5,0,0,0,0,0,0,0,0.007167,0,0,0,0.207847,0,0,0,0,0.007167,0.017918,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:41:55 PM,8M5CL,D1D,11,6139759
D504832,691,GL9TJ691JKC1,0,0,0,0,0,0,0.014437,0.003609,0,0,0,0.227377,0,0,0,0.003609,0,0,0,,D5048320,PNCB,07/28/2025 11:31:59 PM,BPD444,8M5CL,8M5CL,02/19/2026 1:42:20 PM,8M5CL,D1D,12,6139816
D503911,698,GM4QA698JDA0,0,0,0,0,0,0,0.003584,0.007167,0,0,0,0.247266,0,0,0,0.007167,0,0,0.003584,,D503911A,PNCB,08/04/2025 6:14:21 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:30:30 AM,8M5CL,D1D,1,7059177
D503911,699,GM4QA699JDE2,0,0,0,0,0,0,0.007218,0,0,0,0,0.220159,0,0,0,0,0,0.007218,0,,D503911A,PNCB,08/04/2025 6:14:21 AM,BPD450,8M5CL,8M5CL,02/23/2026 11:30:20 AM,8M5CL,D1D,2,7144678
D503911,693,GM4QA693JDA7,0,0,0,0,0,0,0.007218,0,0.007218,0,0,0.198504,0,0,0,0.003609,0,0.014437,0,,D5039110,PNCB,08/04/2025 5:15:32 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:55:45 AM,8M5CL,D1D,1,6107277
D503911,694,GM4QA694JDF1,0,0,0,0,0,0,0,0,0.007167,0,0,0.193512,0,0,0,0.007167,0,0.007167,0,,D5039110,PNCB,08/04/2025 5:15:32 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:55:53 AM,8M5CL,D1D,2,6107357
D503911,695,GM4QA695JDC0,0,0,0,0,0,0,0.010827,0,0,0,0,0.209331,0,0.003609,0,0,0.003609,0.010827,0,,D5039110,PNCB,08/04/2025 5:15:32 AM,BPD432,8M5CL,8M5CL,02/20/2026 9:55:31 AM,8M5CL,D1D,3,6107310
D503908,42,MBZTG042WAA5,0,0,0,0,0,0,0,0,0.007167,0,0,0.218597,0,0,0,0.010751,0.003584,0.003584,0,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:10 PM,8M5CL,D1D,1,6107055
D503908,97,MBZTG097WAA1,0,0,0,0,0,0,0,0,0,0,0,0.216549,0,0,0,0,0,0,0,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:54:01 PM,8M5CL,D1D,2,6106977
D503908,215,MBZTG215WAF4,0,0,0,0,0,0,0,0.003609,0,0,0,0.194894,0,0,0,0.007218,0.003609,0,0.003609,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:52:51 PM,8M5CL,D1D,3,6107068
D503908,218,MBZTG218WAD4,0,0,0,0,0,0,0.007167,0,0,0,0,0.189929,0,0,0,0,0.003584,0.010751,0.003584,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:54:06 PM,8M5CL,D1D,4,6107022
D503908,232,MBZTG232WAB6,0,0,0,0,0,0,0,0,0.003584,0,0,0.204263,0,0,0,0.003584,0,0.007167,0.003584,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:34 PM,8M5CL,D1D,5,6107031
D503908,308,MC0ET308WAE7,0,0,0,0,0,0,0,0.003584,0.003584,0,0,0.189929,0,0,0,0.007167,0,0.035836,0,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:52:45 PM,8M5CL,D1D,6,6107058
D503908,313,MBZTG313WAD4,0,0,0,0,0,0,0,0.007218,0,0,0,0.223768,0,0,0,0.007218,0,0.007218,0,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:36 PM,8M5CL,D1D,7,6106979
D503908,316,MC0ET316WAA7,0,0,0,0,0,0,0,0,0.003584,0,0,0.254433,0,0,0,0,0,0,0.007167,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:22 PM,8M5CL,D1D,8,6107041
D503908,333,MC0ET333WAE4,0,0,0,0,0,0,0,0.003609,0.003609,0,0,0.209331,0,0,0,0,0,0.028873,0.010827,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:52:58 PM,8M5CL,D1D,9,6107064
D503908,364,MC0ET364WAA1,0,0,0,0,0,0,0,0,0,0,0,0.204263,0,0,0,0,0,0.014334,0,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:42 PM,8M5CL,D1D,10,6107035
D503908,414,MC0ET414WAG2,0,0,0,0,0,0,0.003584,0,0,0,0,0.215014,0,0,0,0,0,0,0,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:53:16 PM,8M5CL,D1D,11,6107088
D503908,492,MC0ET492WAE2,0,0,0,0,0,0,0,0.003584,0,0,0,0.218597,0,0,0,0,0,0.007167,0.003584,,D5039080,PNCB,08/08/2025 3:10:01 PM,BPD446,8M5CL,8M5CL,02/23/2026 3:52:19 PM,8M5CL,D1D,12,6107044
D502EQ5,533,GK7UE533JKD6,0.006591,0,0,0,0,0,0.013182,0,0,0,0,0.329557,0,0,0,0.013182,0,0,0,0,D502EQ50,X78D,08/09/2025 11:34:14 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:09:34 PM,8M5CL,D1D,1,6064109
D502EQ5,534,GK7UE534JKA5,0,0,0,0,0,0,0.006592,0,0.026369,0,0,0.270277,0,0,0,0,0,0.006592,0,,D502EQ50,X78D,08/09/2025 11:34:14 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:09:32 PM,8M5CL,D1D,2,6064132
D504848,275,MC0ET275WAC3,0,0,0,0,0,0,0.018046,0.007218,0.007218,0,0,0.234595,0,0,0,0,0,0.010827,0.003609,,D5048480,PNCB,08/18/2025 4:47:40 AM,BPD450,8M5CL,8M5CL,02/16/2026 12:59:08 PM,8M5CL,D1D,1,6123124
D504848,278,MC0ET278WAA3,0,0,0,0,0,0,0.003584,0.007167,0,0,0,0.247266,0,0,0,0.003584,0,0.003584,0,,D5048480,PNCB,08/18/2025 4:47:40 AM,BPD450,8M5CL,8M5CL,02/16/2026 12:58:55 PM,8M5CL,D1D,2,6123172
D502968,81,GG6SE081JKF7,0,0,0,0,0,0,0,0,0,0,0,0.350088,0,0,0,0,0,0.032482,0.003609,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:53 PM,8M5CL,D1D,1,6069646
D502968,111,GF7FG111JKD2,0.003609,0,0,0,0,0,0,0.003609,0.003609,0,0,0.317606,0,0,0,0.018046,0,0.025264,0.003609,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:56 PM,8M5CL,D1D,2,6069633
D502968,253,GF7FG253JKG6,0,0,0,0,0,0,0,0.003609,0.007218,0,0,0.346479,0,0,0,0.007218,0,0.007218,0,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:51 PM,8M5CL,D1D,3,6069596
D502968,254,GF7FG254JKD5,0,0,0,0,0,0,0,0.007167,0,0,0,0.315353,0,0.003584,0,0.010751,0.003584,0.007167,0,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:42 PM,8M5CL,D1D,4,6069598
D502968,256,GF7FG256JKE6,0,0,0,0,0,0,0.003584,0,0,0,0,0.293852,0,0,0,0.003584,0,0.007167,0,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:30 PM,8M5CL,D1D,5,6069610
D502968,257,GF7FG257JKB5,0,0,0,0,0,0,0,0.010827,0,0,0,0.295951,0,0,0,0.014437,0,0.003609,0,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:36 PM,8M5CL,D1D,6,6069637
D502968,258,GF7FG258JKF7,0,0,0,0,0,0,0,0.007167,0,0,0,0.283101,0,0,0,0.025085,0.007167,0,0,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:32 PM,8M5CL,D1D,7,6069625
D502968,259,GF7FG259JKC6,0.007218,0,0,0,0,0,0,0.003609,0,0.003609,0,0.346479,0,0,0,0.014437,0,0.010827,0.010827,,D5029680,PNCB,08/22/2025 10:22:34 PM,BPD434,8M5CL,8M5CL,02/16/2026 12:43:48 PM,8M5CL,D1D,8,6069603
D502ER0,65,GK5MH065JKD4,0,0,0,0,0,0,0,0.013182,0,0,0,0.303192,0,0,0,0,0,0.019773,0,,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:42 PM,8M5CL,D1D,1,6077643
D502ER0,68,GK5MH068JKB4,0,0,0,0,0,0,0,0,0,0,0,0.283462,0,0,0,0,0,0.013184,0,,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:28 PM,8M5CL,D1D,2,6077614
D502ER0,70,GK5MH070JKB4,0,0,0,0,0,0,0,0,0,0,0,0.336199,0,0,0,0,0,0.019776,0,0,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:57 PM,8M5CL,D1D,3,6077603
D502ER0,71,GK5MH071JKF6,0,0,0,0,0,0,0.006591,0,0,0,0,0.309124,0,0,0,0.013512,0,0.033285,0,0,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:43 PM,8M5CL,D1D,4,6077685
D502ER0,73,GK5MH073JKG7,0.013182,0,0,0,0,0,0,0,0,0,0,0.329557,0,0,0,0,0,0.065911,0,,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:51 PM,8M5CL,D1D,5,6077634
D502ER0,74,GK5MH074JKD6,0,0,0,0,0,0,0.006592,0,0.006592,0,0,0.230725,0,0.006592,0,0,0,0.046145,0,,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:34 PM,8M5CL,D1D,6,6077582
D502ER0,499,GK7UE499JKF4,0,0,0,0,0,0,0,0.019773,0,0,0,0.349,0,0,0,0,0,0.039876,0,0,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:59 PM,8M5CL,D1D,7,6077668
D502ER0,500,GK7UE500JKH0,0.007099,0,0,0,0,0,0,0,0,0,0,0.386907,0,0,0,0,0,0.021298,0,0,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:07:52 PM,8M5CL,D1D,8,6077621
D502ER0,551,GK7UE551JKE2,0.006591,0,0,0,0,0,0,0.006591,0,0,0,0.316374,0,0.006591,0,0,0,0.026365,0,,D502ER00,X78D,08/20/2025 8:49:42 PM,BPD454,8M5CL,8M5CL,01/15/2026 4:08:05 PM,8M5CL,D1D,9,6077640
D504858,400,GN9GJ400JDG1,0.003584,0,0,0,0,0,0.007167,0.003584,0.003584,0,0,0.21143,0,0,0,0.003584,0,0,0,,D5048580Z,PNCB,08/20/2025 7:31:39 PM,BPD436,8M5CL,8M5CL,02/16/2026 12:53:54 PM,8M5CL,D1D,1,7142483
D504858,403,GN9GJ403JDE1,0.014437,0,0.003609,0,0,0,0.007218,0,0,0,0,0.220159,0,0,0,0.010827,0,0.010827,0.003609,,D5048580Z,PNCB,08/20/2025 7:31:39 PM,BPD436,8M5CL,8M5CL,02/16/2026 12:54:01 PM,8M5CL,D1D,2,7142471
D504858,407,GN9GJ407JDG3,0,0,0,0,0,0,0,0,0,0,0,0.241814,0,0,0,0.021655,0,0.018046,0,,D5048580Z,PNCB,08/20/2025 7:31:39 PM,BPD436,8M5CL,8M5CL,02/16/2026 12:54:09 PM,8M5CL,D1D,3,7142470
D504858,408,GN9GJ408JDD2,0,0,0,0.003584,0,0,0.017918,0.003584,0,0,0,0.218597,0,0.003584,0,0.003584,0,0.017918,0,,D5048580Z,PNCB,08/20/2025 7:31:39 PM,BPD436,8M5CL,8M5CL,02/16/2026 12:54:14 PM,8M5CL,D1D,4,7142500
D502975,281,GL2DW281JDA7,0,0,0,0,0,0,0,0.010827,0,0,0,0.205722,0,0,0,0.003609,0.003609,0.007218,0,,D5029750,PNCB,09/09/2025 7:14:24 AM,BPD448,8M5CL,8M5CL,02/16/2026 12:41:27 PM,8M5CL,D1D,1,6069933
D502975,282,GL2DW282JDF1,0,0,0,0,0,0,0,0,0.003584,0,0,0.215014,0,0,0,0.003584,0,0.010751,0.003584,,D5029750,PNCB,09/09/2025 7:14:24 AM,BPD448,8M5CL,8M5CL,02/16/2026 12:41:26 PM,8M5CL,D1D,2,6070008
D504858,398,GN9GJ398JDA3,0,0,0,0,0,0,0.007167,0.007167,0,0,0,0.218597,0,0,0,0.003584,0,0.010751,0,,D5048580,PNCB,09/11/2025 7:06:41 AM,BPD444,8M5CL,8M5CL,02/16/2026 12:49:40 PM,8M5CL,D1D,1,6128927
D504858,399,GN9GJ399JDE5,0,0,0,0.003609,0,0,0.003609,0,0.007218,0,0,0.270687,0,0,0,0.003609,0.007218,0.007218,0,,D5048580,PNCB,09/11/2025 7:06:41 AM,BPD444,8M5CL,8M5CL,02/16/2026 12:49:24 PM,8M5CL,D1D,2,6128886
D503853,110,MC0ER110WAF7,0,0,0,0,0,0,0.003584,0,0,0,0,0.293852,0,0,0,0.003584,0,0.010751,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:05 PM,8M5CL,D1D,1,6089139
D503853,189,MC0ER189WAB7,0,0,0,0,0,0,0.003609,0,0.003609,0,0,0.270687,0,0,0,0.003609,0,0.003609,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:11 PM,8M5CL,D1D,2,6089142
D503853,224,MC0ER224WAE3,0,0,0,0,0,0,0,0.010751,0,0,0,0.218597,0,0,0,0,0,0.014334,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:28 PM,8M5CL,D1D,3,6089148
D503853,229,MC0ER229WAD4,0,0,0,0,0,0,0,0,0.003609,0,0,0.317606,0,0,0,0.003609,0.003609,0.007218,0.003609,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:44 PM,8M5CL,D1D,4,6089097
D503853,250,MC0ER250WAA7,0,0,0,0,0,0,0,0,0.003584,0,0,0.297436,0,0,0,0.003584,0,0.003584,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:22 PM,8M5CL,D1D,5,6089156
D503853,275,MC0ER275WAB5,0,0,0,0.003609,0,0,0.014437,0,0.014437,0,0,0.346479,0,0,0,0.014437,0,0.003609,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:35 PM,8M5CL,D1D,6,6089136
D503853,292,MC0ER292WAF2,0,0,0,0,0,0,0,0.014334,0.014334,0,0,0.272351,0,0,0,0.003584,0,0.017918,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:16 PM,8M5CL,D1D,7,6089098
D503853,293,MC0ER293WAC1,0,0,0,0,0,0,0,0,0.003609,0,0,0.21294,0,0,0,0.003609,0,0.014437,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:41 PM,8M5CL,D1D,8,6089152
D503853,298,MC0ER298WAB2,0,0,0,0.003584,0,0,0.007167,0,0.003584,0,0,0.207847,0,0,0,0,0,0.007167,0,,D5038530,PNCB,08/25/2025 9:19:09 PM,BPD458,8M5CL,8M5CL,02/16/2026 12:45:29 PM,8M5CL,D1D,9,6089163
D504861,478,MC0XA478WAE2,0,0,0,0,0,0,0,0,0.003584,0,0,0.215014,0,0,0,0,0.003584,0.028668,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:23 PM,8M5CL,D1D,1,6126330
D504861,498,MC0XA498WAF7,0,0,0,0,0,0,0.007167,0.003584,0.003584,0,0,0.240099,0,0,0,0.007167,0,0.035836,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:26 PM,8M5CL,D1D,2,6126316
D504861,515,MC0XA515WAA4,0,0,0,0,0,0,0.018046,0,0.014437,0,0,0.241814,0,0,0,0,0,0.046919,0.003609,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:37 PM,8M5CL,D1D,3,6126385
D504861,517,MC0XA517WAB5,0,0,0,0,0,0,0.007218,0.003609,0,0,0,0.29956,0,0,0,0,0,0.007218,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:27 PM,8M5CL,D1D,4,6126361
D504861,532,MC0XA532WAE1,0,0,0,0,0,0,0.007167,0,0.003584,0,0,0.204263,0,0,0,0,0,0.010751,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:29 PM,8M5CL,D1D,5,6126257
D504861,546,MC0XA546WAD4,0,0,0,0.003584,0,0,0.003584,0.003584,0.003584,0,0,0.229348,0,0,0,0,0,0.007167,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:17 PM,8M5CL,D1D,6,6126313
D504861,601,MC0XA601WAA2,0.003609,0,0,0,0,0,0.003609,0,0.007218,0,0,0.292342,0,0,0,0,0,0.010827,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:42 PM,8M5CL,D1D,7,6126403
D504861,627,MC0XA627WAF2,0,0,0,0,0,0,0,0,0,0,0,0.234595,0,0,0,0,0,0.007218,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:36 PM,8M5CL,D1D,8,6126389
D504861,632,MC0XA632WAD2,0,0,0,0,0,0,0.003584,0,0.003584,0,0.003584,0.232931,0,0,0,0.003584,0,0.014334,0,,D5048610,PNCB,08/24/2025 9:53:44 PM,BPD444,8M5CL,8M5CL,02/16/2026 12:50:38 PM,8M5CL,D1D,9,6126391
D503801,235,GG2QW235JKG5,0,0,0,0,0,0,0,0.010827,0,0,0,0.238204,0,0,0,0,0,0.014437,0.003609,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:45:28 PM,8M5CL,D1D,1,6107155
D503801,236,GG2QW236JKD4,0,0,0,0.003584,0,0,0.003584,0.003584,0.003584,0,0,0.222181,0,0,0,0.003584,0,0.007167,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:50:45 PM,8M5CL,D1D,2,6107144
D503801,237,GG2QW237JKA3,0,0,0,0,0,0,0.007218,0,0.010827,0,0,0.259859,0,0,0,0.010827,0,0.014437,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:44:54 PM,8M5CL,D1D,3,6107202
D503801,238,GG2QW238JKE5,0,0,0,0,0,0,0,0,0,0,0.003584,0.2616,0,0,0,0.014334,0.003584,0.021501,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:46:10 PM,8M5CL,D1D,4,6107229
D503801,239,GG2QW239JKB4,0,0,0,0,0,0,0.010827,0,0,0,0,0.245423,0,0,0,0,0,0.007218,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:45:46 PM,8M5CL,D1D,5,6107246
D503801,276,GF6HQ276JKG7,0,0,0,0,0,0,0.003584,0.010751,0.010751,0,0.003584,0.240099,0,0,0,0,0.003584,0,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:47:04 PM,8M5CL,D1D,6,6107215
D503801,277,GF6HQ277JKD6,0,0,0,0,0,0,0.003609,0,0.007218,0,0,0.285123,0,0,0,0,0,0,0.003609,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:46:16 PM,8M5CL,D1D,7,6107218
D503801,321,GF6HQ321JKG4,0,0,0,0,0,0,0,0.014437,0,0,0,0.249032,0,0,0,0.014437,0,0.028873,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:45:11 PM,8M5CL,D1D,8,6107210
D503801,322,GF6HQ322JKD3,0,0,0,0,0,0,0,0.003584,0.017918,0,0,0.243682,0,0,0,0.014334,0,0.107507,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:46:04 PM,8M5CL,D1D,9,6107209
D503801,323,GF6HQ323JKA2,0,0,0,0,0,0,0.003609,0,0.007218,0,0,0.230986,0,0,0,0.010827,0,0.007218,0,,D5038010,PNCB,09/03/2025 3:41:53 PM,BPD432,8M5CL,8M5CL,02/16/2026 12:45:59 PM,8M5CL,D1D,10,6107141
