LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL
D547397,47,A22JR047SLC0,,,,,,,,,,,,,,,,,,D5473970,PNCB,03/05/2026 12:10:56 AM,BPD432,8M6CL,8M6CL,05/07/2026 12:56:03 AM,8M6CL,D1D,3,7666486,0,0,0,0.420705,0,0,0,0,0,0,0,0,1.866572,0,0,0,2.287277
D547397,74,A22KK074SLD1,,,,,,,,,,,,,,,,,,D5473970,PNCB,03/05/2026 12:10:56 AM,BPD432,8M6CL,8M6CL,05/07/2026 12:55:12 PM,8M6CL,D1D,4,7666461,0,0,0,0.758318,0,1.525911,0,0,0,0,0,0,0.945011,0.942169,0.725312,0,4.896723
D547397,108,A23JN108SLC4,,,,,,,,,,,,,,,,,,D5473970,PNCB,03/05/2026 12:10:56 AM,BPD432,8M6CL,8M6CL,05/06/2026 6:48:38 PM,8M6CL,D1D,5,7666516,0,0,0,0.093759,0,0,0,0,0,0,0,0,3.233318,0,0.712413,0,4.039488
D547397,129,A23JN129SLB0,,,,,,,,,,,,,,,,,,D5473970,PNCB,03/05/2026 12:10:56 AM,BPD432,8M6CL,8M6CL,05/06/2026 6:47:42 PM,8M6CL,D1D,6,7666507,0,0,0,0.729337,0,0,0,0,0,0,0,0,1.874084,0.803811,2.122627,0,5.451659
D547397,166,A22JR166SLF7,,,,,,,,,,,,,,,,,,D5473970,PNCB,03/05/2026 12:10:56 AM,BPD432,8M6CL,8M6CL,05/07/2026 9:56:02 AM,8M6CL,D1D,7,7666530,0,0,0,0.23117,2.255405,1.197373,0,0,0,0,0,0,0,1.381454,0.60618,0,5.643262
D547397,169,A22JR169SLD7,,,,,,,,,,,,,,,,,,D5473970,PNCB,03/05/2026 12:10:56 AM,BPD432,8M6CL,8M6CL,05/06/2026 6:00:46 PM,8M6CL,D1D,8,7666478,1.287926,0,0,0.630897,0,0,0,0,0,1.560551,0,0,0,0,0.669618,2.962898,6.72113
D547440,107,KJ5DU107WFD6,,,,,,,,,,,,,,,,,,D5474400,PXMG,03/07/2026 1:36:49 AM,BPD444,8M6CL,8M6CL,07/01/2026 5:37:13 PM,8M6CL,D1D,1,7675072,0,0,0,0.377268,0,1.469663,0,0,0,0,0,1.206416,0,0,4.628363,0,7.681712
D547440,109,KJ5DU109WFE7,,,,,,,,,,,,,,,,,,D5474400,PXMG,03/07/2026 1:36:49 AM,BPD444,8M6CL,8M6CL,05/04/2026 5:45:10 AM,8M6CL,D1D,2,7675025,0,0,0,0.147151,0,0,0,0,0,0,0,0,0,0,6.037088,0,6.184239
D547440,141,KJ5DU141WFD5,,,,,,,,,,,,,,,,,,D5474400,PXMG,03/07/2026 1:36:49 AM,BPD444,8M6CL,8M6CL,05/04/2026 10:58:20 PM,8M6CL,D1D,3,7675043,0,0,0,0.147772,0,0.690391,0,0,0,0,0,0,1.734702,0,0,0,2.572865
D547440,143,KJ5DU143WFE6,,,,,,,,,,,,,,,,,,D5474400,PXMG,03/07/2026 1:36:49 AM,BPD444,8M6CL,8M6CL,05/05/2026 12:46:49 AM,8M6CL,D1D,4,7675017,1.698222,0,0,0.205769,0,0,0,0,0,0,0,0,0,0.966494,1.658003,0,4.528487
D547440,152,KJ5DU152WFF0,,,,,,,,,,,,,,,,,,D5474400,PXMG,03/07/2026 1:36:49 AM,BPD444,8M6CL,8M6CL,07/02/2026 4:19:54 PM,8M6CL,D1D,5,7675040,0,0,0,0.522868,2.616949,0,0,0,0,0,0,0,0,1.934154,0,0,5.073971
D547440,157,KJ5DU157WFE1,,,,,,,,,,,,,,,,,,D5474400,PXMG,03/07/2026 1:36:49 AM,BPD444,8M6CL,8M6CL,05/03/2026 1:09:10 PM,8M6CL,D1D,6,7675190,0,0,0,0.232167,2.363022,0,0,0,0,0,0,0,1.257526,0,0.962511,0,4.77373
D547450,68,A23H0068SLF6,,,,,,,,,,,,,,,,,,D5474500,PXMG,03/02/2026 3:17:05 PM,BPD450,8M6CL,8M6CL,07/02/2026 3:43:27 PM,8M6CL,D1D,1,7677678,1.709105,0,0,0.409372,0,1.499745,0.448382,0,0,0,0,0,0.931376,4.386634,1.732455,0,11.11707
D547450,69,A23H0069SLC5,,,,,,,,,,,,,,,,,,D5474500,PXMG,03/02/2026 3:17:05 PM,BPD450,8M6CL,8M6CL,05/13/2026 12:15:20 AM,8M6CL,D1D,2,7677828,0,0,0,0.60861,0,0.786996,0,0,0,0,0,0,0,3.869921,1.594379,1.070914,7.930821
D547419,364,GT2RM364JKC6,,,,,,,,,,,,,,,,,,D5474190,PXMG,03/02/2026 10:11:03 PM,BPD432,8M6CL,8M6CL,05/03/2026 9:57:02 AM,8M6CL,D1D,1,7670046,0,0,0,0.095014,0,0,0,0,0,0,0,0,0,1.378026,1.947471,0.534642,3.955153
D547419,365,GT2RM365JKH0,,,,,,,,,,,,,,,,,,D5474190,PXMG,03/02/2026 10:11:03 PM,BPD432,8M6CL,8M6CL,05/03/2026 5:27:30 AM,8M6CL,D1D,2,7669981,0,0,0,0.884698,0,0,0,0,0,0,0,0,4.163814,0.766011,2.06226,0,7.876783
D547419,366,GT2RM366JKD7,,,,,,,,,,,,,,,,,,D5474190,PXMG,03/02/2026 10:11:03 PM,BPD432,8M6CL,8M6CL,05/02/2026 8:57:12 PM,8M6CL,D1D,3,7670068,0.857786,0,0,0.574385,0,5.322012,0,0,0,0,0,0,6.39911,1.748626,50.37443,0,60.26505
D547419,376,GT2RM376JKB0,,,,,,,,,,,,,,,,,,D5474190,PXMG,03/02/2026 10:11:03 PM,BPD432,8M6CL,8M6CL,05/01/2026 4:03:42 AM,8M6CL,D1D,4,7670057,0,0,0,0,0,0,0,0,0,0,61.89782,0,0,0,0,0,61.89782
D546336,57,MCJ1W057WAA7,,,,,,,,,,,,,,,,,,D5463360,PXMG,03/03/2026 9:46:14 PM,BPD446,8M6CL,8M6CL,05/03/2026 1:15:29 PM,8M6CL,D1D,1,7636221,0,0,0,0,2.235857,0,0,0,0,0,0,0,0,0,4.034682,0,6.270539
D546336,159,MCJ1W159WAB1,,,,,,,,,,,,,,,,,,D5463360,PXMG,03/03/2026 9:46:14 PM,BPD446,8M6CL,8M6CL,05/03/2026 10:08:22 AM,8M6CL,D1D,2,7636438,0,0,0,0.42236,0,0.565453,0,0,0,0,0,0,3.226608,1.658791,2.719846,2.178599,10.73052
D546308,379,MCGRM379WAC1,,,,,,,,,,,,,,,,,,D5463080,PXMG,03/02/2026 3:59:05 PM,BPD442,8M6CL,8M6CL,04/30/2026 5:03:22 PM,8M6CL,D1D,1,7630867,0,0,0,0.740638,0,0,0,0,0,0,0,0,0,1.617519,0,0.404541,2.762697
D546308,477,MCGRM477WAA1,,,,,,,,,,,,,,,,,,D5463080,PXMG,03/02/2026 3:59:05 PM,BPD442,8M6CL,8M6CL,04/30/2026 4:36:26 PM,8M6CL,D1D,2,7630681,0,0,0,0.820307,0,0,0,0,0,0,0,0,0,0,0,1.791691,2.612001
D546308,487,MCGRM487WAE5,,,,,,,,,,,,,,,,,,D5463080,PXMG,03/02/2026 3:59:05 PM,BPD442,8M6CL,8M6CL,04/27/2026 5:11:53 AM,8M6CL,D1D,3,7630922,0,0,0,0.101458,0,1.255844,0,0,0,0,0,0,0,0,0,1.078776,2.436079
D546308,606,MCGRM606WAG7,,,,,,,,,,,,,,,,,,D5463080,PXMG,03/02/2026 3:59:05 PM,BPD442,8M6CL,8M6CL,04/29/2026 11:06:57 PM,8M6CL,D1D,4,7630795,0,0,0,0.966057,0,0,0,0,0,0,1.034948,0,2.520556,2.786113,1.397048,0.499649,9.204371
D546334,41,A24QC041SLD0,,,,,,,,,,,,,,,,,,D5463340,PXMG,03/03/2026 2:24:52 PM,BPD458,8M6CL,8M6CL,07/02/2026 8:43:21 PM,8M6CL,D1D,1,7636459,0,0,0,0.142171,2.418631,1.205007,0,0,0,0,0,0,0,1.39026,3.718849,0,8.874918
D546334,42,A24QC042SLH2,,,,,,,,,,,,,,,,,,D5463340,PXMG,03/03/2026 2:24:52 PM,BPD458,8M6CL,8M6CL,05/04/2026 3:01:04 AM,8M6CL,D1D,2,7636550,0,0,0,0.2862,0,0,0,0,0,0,0,0,2.037809,1.633183,0.672858,0,4.63005
D546275,9,A20D2009SLD0,,,,,,,,,,,,,,,,,,D5462750,PNCB,03/04/2026 7:45:29 PM,BPD432,8M6CL,8M6CL,05/05/2026 4:38:01 PM,8M6CL,D1D,1,7625324,1.165783,0,0,1.009249,0,0,0,0,0,0,0,0,0,0,2.766034,0,4.941066
D546275,13,A20D2013SLE1,,,,,,,,,,,,,,,,,,D5462750,PNCB,03/04/2026 7:45:29 PM,BPD432,8M6CL,8M6CL,05/05/2026 2:34:52 AM,8M6CL,D1D,2,7625079,0.524525,0,0,0.431357,1.366389,0,0,0,0,0,0,0,1.144535,1.932609,0,0.459668,5.574711
D546275,35,A23Z5035SLF7,,,,,,,,,,,,,,,,,,D5462750,PNCB,03/04/2026 7:45:29 PM,BPD432,8M6CL,8M6CL,05/05/2026 4:03:51 PM,8M6CL,D1D,3,7625205,0,0,0,0.353177,0,0,0,0,0,0,0,0,2.018607,0,0,0,2.371786
D546275,37,A23Z5037SLH0,,,,,,,,,,,,,,,,,,D5462750,PNCB,03/04/2026 7:45:29 PM,BPD432,8M6CL,8M6CL,05/05/2026 10:42:17 AM,8M6CL,D1D,4,7625149,0,0,0,0.39551,0,0.784069,0,0,0,0,0,0,1.145077,5.001209,0.635916,0,7.902239
D547425,177,A23JN177SLA2,,,,,,,,,,,,,,,,,,D5474250,PXMG,03/03/2026 12:03:59 AM,BPD442,8M6CL,8M6CL,07/02/2026 5:10:29 PM,8M6CL,D1D,1,7670115,0,0,0,0.457377,1.416129,3.06513,0,0,0,0,0,0,0,0,0,0,4.938636
D547425,184,A23JN184SLG6,,,,,,,,,,,,,,,,,,D5474250,PXMG,03/03/2026 12:03:59 AM,BPD442,8M6CL,8M6CL,06/30/2026 11:52:49 AM,8M6CL,D1D,2,7670079,0,0,0,1.124485,2.275573,0,0,0,0,1.336169,0,0,6.073491,5.385641,0,0,14.7267
D547425,206,A23JN206SLA4,,,,,,,,,,,,,,,,,,D5474250,PXMG,03/03/2026 12:03:59 AM,BPD442,8M6CL,8M6CL,06/30/2026 11:52:22 AM,8M6CL,D1D,3,7670056,0,0,0,0.984398,1.704845,0,0,0,0,0,0,0,0,2.128666,3.065359,0,7.883268
D547425,214,A23JN214SLD7,,,,,,,,,,,,,,,,,,D5474250,PXMG,03/03/2026 12:03:59 AM,BPD442,8M6CL,8M6CL,06/30/2026 11:54:54 AM,8M6CL,D1D,4,7670190,0,0,0,1.386426,0,0,0,0,0,0,0,0,0,0,2.156175,0,3.542601
D546315,3,A24QB003SLA4,,,,,,,,,,,,,,,,,,D5463150,PXMG,03/13/2026 6:39:12 AM,BPD454,8M6CL,8M6CL,07/02/2026 7:51:29 PM,8M6CL,D1D,1,7631189,0,0,0,0.502984,1.406201,1.77046,0,0,0,0,0,0,0,0,1.131121,0,4.764362
D546315,11,A24QB011SLD7,,,,,,,,,,,,,,,,,,D5463150,PXMG,03/13/2026 6:39:12 AM,BPD454,8M6CL,8M6CL,07/02/2026 6:01:22 PM,8M6CL,D1D,2,7631257,0,0,0,0.089859,0,0,0,0,0,0,0,0,0,0.747889,0.714823,0,1.525943
D546315,15,A24QB015SLG1,,,,,,,,,,,,,,,,,,D5463150,PXMG,03/13/2026 6:39:12 AM,BPD454,8M6CL,8M6CL,07/02/2026 7:56:57 PM,8M6CL,D1D,3,7631056,1.338868,0,0,0.249732,0,1.375001,0,0,0,0,0,0,1.093069,0,6.454194,0.615482,11.12634
D546315,18,A24QB018SLE1,,,,,,,,,,,,,,,,,,D5463150,PXMG,03/13/2026 6:39:12 AM,BPD454,8M6CL,8M6CL,07/02/2026 7:35:47 PM,8M6CL,D1D,4,7631267,0,0,0,0.09036,0,0.666267,0,0,0,0,0,0,1.934335,13.87782,0,0,16.56879
D544626,234,GS6TG234JKB1,,,,,,,,,,,,,,,,,,D5446260,PXMG,03/13/2026 6:21:02 PM,BPD446,8M6CL,8M6CL,05/22/2026 7:39:01 AM,8M6CL,D1D,1,7572839,0,0,0,0.435863,0,0,0,0,0,0,0,0,0,0,3.659569,0,4.095432
D544626,242,GS6TG242JKE4,,,,,,,,,,,,,,,,,,D5446260,PXMG,03/13/2026 6:21:02 PM,BPD446,8M6CL,8M6CL,05/23/2026 10:19:05 PM,8M6CL,D1D,2,7572848,0,0,0,0.298067,0,0,0,0,0,0,0,0,0,0,1.379734,0,1.677801
D544626,244,GS6TG244JKF5,,,,,,,,,,,,,,,,,,D5446260,PXMG,03/13/2026 6:21:02 PM,BPD446,8M6CL,8M6CL,07/02/2026 4:39:24 AM,8M6CL,D1D,3,7572738,0,0,0,0.244795,2.861183,1.143687,0,0,0,0,0,0,0,0,1.873793,0,6.123458
D544626,257,GS6TG257JKA6,,,,,,,,,,,,,,,,,,D5446260,PXMG,03/13/2026 6:21:02 PM,BPD446,8M6CL,8M6CL,07/02/2026 5:45:45 AM,8M6CL,D1D,4,7572871,0,0,0,0.904798,2.851018,6.032648,0,0,0,0,0,0,3.884339,1.84163,6.02842,0,21.54285
D547447,30,KJ57R030WFH2,,,,,,,,,,,,,,,,,,D5474470,PXMG,03/14/2026 2:48:07 PM,BPD446,8M6CL,8M6CL,07/01/2026 10:07:18 PM,8M6CL,D1D,1,7675323,0,0,0,0.410246,0,5.027321,0,0,0,0,0,0,0,1.616305,2.327538,0,9.381411
D547447,42,KJ57R042WFF4,,,,,,,,,,,,,,,,,,D5474470,PXMG,03/14/2026 2:48:07 PM,BPD446,8M6CL,8M6CL,07/01/2026 9:37:14 PM,8M6CL,D1D,2,7675358,0,0,0,0.500979,0,8.445429,0,0,0,0,0,0,8.513468,0.68811,5.49605,0,23.62336
D547447,70,KJ57R070WFD1,,,,,,,,,,,,,,,,,,D5474470,PXMG,03/14/2026 4:40:54 PM,BPD450,8M6CL,8M6CL,07/01/2026 9:29:57 PM,8M6CL,D1D,3,7675416,0,0,0,0.216201,1.660421,0,0,0,0,0,0,0,3.657865,2.395248,0.720329,0,8.59527
D547447,161,KJ57R161WFC0,,,,,,,,,,,,,,,,,,D5474470,PXMG,03/14/2026 4:40:54 PM,BPD450,8M6CL,8M6CL,07/01/2026 10:37:51 PM,8M6CL,D1D,4,7675375,0,0,0,0.701364,1.441142,6.150904,0,0,0,0,0,0,7.111224,0.762517,0.587009,0,16.71341
D547447,201,KJ57R201WFD5,,,,,,,,,,,,,,,,,,D5474470,PXMG,03/14/2026 4:40:54 PM,BPD450,8M6CL,8M6CL,07/01/2026 9:09:50 PM,8M6CL,D1D,5,7675320,0,0,0,0.624745,0,0.69611,0,0,0,0,0,0,5.386483,1.421394,0.607867,0,8.736599
D547439,153,A23Z5153SLF4,,,,,,,,,,,,,,,,,,D5474390,PXMG,03/14/2026 1:26:29 PM,BPD432,8M6CL,8M6CL,07/02/2026 5:11:39 PM,8M6CL,D1D,1,7675035,0,0,0,0.738647,0,0,0,0,0,0,0,0,6.215168,0,7.136602,1.18411,14.09757
D547439,166,A23Z5166SLA5,,,,,,,,,,,,,,,,,,D5474390,PXMG,03/14/2026 1:26:29 PM,BPD432,8M6CL,8M6CL,07/01/2026 6:27:51 PM,8M6CL,D1D,2,7675091,0,0,0,1.128997,0,0,0,0,0,0,0,0,0,1.937032,4.283496,0,7.349525
D547404,401,GT2RM401JKG3,,,,,,,,,,,,,,,,,,D5474040,PNCB,03/11/2026 10:25:41 PM,BPD442,8M6CL,8M6CL,05/07/2026 5:47:49 AM,8M6CL,D1D,1,7668781,3.932172,0,0,1.277784,6.594045,0,0,0,0,0,1.04675,0,9.534552,0,3.667077,0.429769,21.85187
D547404,402,GT2RM402JKD2,,,,,,,,,,,,,,,,,,D5474040,PNCB,03/11/2026 10:25:41 PM,BPD442,8M6CL,8M6CL,05/07/2026 5:58:26 AM,8M6CL,D1D,2,7668727,2.748117,0,0,0.286032,0,0,0,0,0,0,0,0,0,0,0.601815,0.532113,4.168077
D545170,206,GS8FM206JKE3,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:38:24 PM,8M6CL,D1D,1,7590201,0,0,0,0.423174,0,1.017758,0,0,0,0,0,0,0,0,2.666226,0.596952,4.70411
D545170,207,GS8FM207JKB2,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:23:35 PM,8M6CL,D1D,2,7590062,0,0,0,0.336471,0,0,0,0,0,0,0,0,1.734702,0,7.417235,0,9.488408
D545170,208,GS8FM208JKF4,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:41:07 PM,8M6CL,D1D,3,7590218,0,0,0,58.26111,4.693063,15.50354,0,0,0,0,0,0,7.147333,0,9.032039,0,92.56755
D545170,210,GS8FM210JKF4,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:24:38 PM,8M6CL,D1D,4,7590197,0,0,0,0.508247,2.345473,4.319883,0,0,0,0,0,0,11.01506,2.096169,2.622159,0.397552,21.52194
D545170,212,GS8FM212JKG5,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,03/13/2026 8:51:07 AM,8M6CL,D1D,5,7590072,0,0,0,72.30539,4.722575,94.11577,0,0,0,0,0,0,66.33679,0,18.43979,0,227.8206
D545170,214,GS8FM214JKA3,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:27:04 PM,8M6CL,D1D,6,7590243,0,0,0,0.715489,0,0.560477,0,0,0,0,0,0,0,0,3.377808,0,4.653774
D545170,268,GS8FM268JKD0,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:25:37 PM,8M6CL,D1D,7,7590222,0,0,0,0.164001,0,0,0,0,0,1.704587,0,0,0,4.37149,3.337891,0,9.577969
D545170,270,GS8FM270JKD0,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,03/13/2026 8:51:16 AM,8M6CL,D1D,8,7590080,0,0,0,81.26182,7.859015,51.96484,0,0,0,0,0,0,1.112311,0,11.95647,0,149.2478
D545170,272,GS8FM272JKE1,,,,,,,,,,,,,,,,,,D5451700,PXMG,03/12/2026 5:21:24 PM,BPD450,8M6CL,8M6CL,07/02/2026 9:25:43 PM,8M6CL,D1D,9,7590226,0,0,0,1.493275,0,1.800916,0,0,0,0,0,0,0,0,2.657005,0,5.951196
D545208,38,KJ5DR038WFG4,,,,,,,,,,,,,,,,,,D5452080,PXMG,03/10/2026 10:58:30 PM,BPD446,8M6CL,8M6CL,03/11/2026 8:12:35 AM,8M6CL,D1D,1,7595939,0,0,0,0.294277,0,0,0,0,0,0,0,0,2.551368,0.737481,0.84243,0.534642,4.960198
D545208,65,KJ51H065WFF4,,,,,,,,,,,,,,,,,,D5452080,PXMG,03/10/2026 10:58:30 PM,BPD446,8M6CL,8M6CL,07/02/2026 4:14:39 AM,8M6CL,D1D,2,7595866,1.222298,0,0,1.118177,9.618591,0,0,1.767586,0,0,0,0,1.80708,0,0,0,14.37985
D545208,71,KJ5DR071WFC1,,,,,,,,,,,,,,,,,,D5452080,PXMG,03/10/2026 10:58:30 PM,BPD446,8M6CL,8M6CL,07/02/2026 3:56:55 AM,8M6CL,D1D,3,7595954,0,0,0,0.142171,0,0,0,0,0,0,0,0,0,0,0.572777,0.384723,1.099671
D545208,75,KJ5DR075WFE3,,,,,,,,,,,,,,,,,,D5452080,PXMG,03/10/2026 10:58:30 PM,BPD446,8M6CL,8M6CL,06/01/2026 1:34:03 AM,8M6CL,D1D,4,7595974,0,0,0,0.095041,1.894433,0,0,0,0,0,0,0,0,0,2.002027,0,3.991501
D547452,459,GT3TA459JKH2,,,,,,,,,,,,,,,,,,D5474520,PXMG,03/11/2026 4:07:11 PM,BPD432,8M6CL,8M6CL,07/02/2026 5:03:52 PM,8M6CL,D1D,1,7677854,0,0,0,0.529675,3.827574,0,0,0,0,0,0,0,0,1.654498,0.72599,0,6.682512
D547452,552,GT3TA552JKG1,,,,,,,,,,,,,,,,,,D5474520,PXMG,03/11/2026 4:07:11 PM,BPD432,8M6CL,8M6CL,07/02/2026 4:33:00 PM,8M6CL,D1D,2,7678053,0,0,0,1.356166,3.978449,0.88227,0,0,0,0,0,0,2.706636,0,0,0,8.923522
D547452,600,GT3TA600JKD6,,,,,,,,,,,,,,,,,,D5474520,PXMG,03/11/2026 4:07:11 PM,BPD432,8M6CL,8M6CL,07/02/2026 3:52:15 PM,8M6CL,D1D,3,7677970,1.658809,0,0,0.653518,1.988011,0,0,0,0,0,0,0,0,0,4.870445,0,9.170783
D547452,601,GT3TA601JKA5,,,,,,,,,,,,,,,,,,D5474520,PXMG,03/11/2026 4:07:11 PM,BPD432,8M6CL,8M6CL,07/02/2026 3:21:41 PM,8M6CL,D1D,4,7677969,0,0,0,0.618782,0,0,0,0,0,0,0,0,0.794266,0.789695,2.510835,0,4.713579
D547452,757,GT3TA757JKD4,,,,,,,,,,,,,,,,,,D5474520,PXMG,03/11/2026 4:07:11 PM,BPD432,8M6CL,8M6CL,07/02/2026 3:09:27 PM,8M6CL,D1D,5,7677800,0.602557,0,0,0.61274,3.860152,1.653929,0,0,0,0,0,0,1.027127,1.908198,6.422942,0.740336,16.82798
D547388,13,KJ5MA013WFE2,,,,,,,,,,,,,,,,,,D5473880,PNCB,03/09/2026 9:25:33 PM,BPD444,8M6CL,8M6CL,05/02/2026 11:16:32 PM,8M6CL,D1D,1,7665430,0,0,0,0.86103,1.397142,0,0,0,0,0,0,0,0,0,1.138174,0,3.396346
D547388,19,KJ5MA019WFA2,,,,,,,,,,,,,,,,,,D5473880,PNCB,03/09/2026 9:25:33 PM,BPD444,8M6CL,8M6CL,05/03/2026 10:46:44 AM,8M6CL,D1D,2,7665544,0,0,0,1.04455,0,0,0,0,0,0,0,0,2.848991,1.470991,1.80284,0,7.122652
D547388,22,KJ5MA022WFE4,,,,,,,,,,,,,,,,,,D5473880,PNCB,03/09/2026 9:25:33 PM,BPD444,8M6CL,8M6CL,05/04/2026 2:33:44 AM,8M6CL,D1D,3,7665517,0,0,0,0.955938,0,2.344714,0,0,0,0,0,0,2.656315,0,2.847782,0,8.682824
D547388,43,KJ5MA043WFD0,,,,,,,,,,,,,,,,,,D5473880,PNCB,03/09/2026 9:25:33 PM,BPD444,8M6CL,8M6CL,05/04/2026 3:34:34 AM,8M6CL,D1D,4,7665406,0,0,0,0.615145,1.397142,0,0,0,0,0,0,0,3.447055,0,0,0,5.459342
D547388,48,KJ5MA048WFC1,,,,,,,,,,,,,,,,,,D5473880,PNCB,03/09/2026 9:25:33 PM,BPD444,8M6CL,8M6CL,04/30/2026 6:59:51 AM,8M6CL,D1D,5,7665360,0.691492,0,0,2.012235,0,0,0,0,0,0,0,0,0,1.371509,1.130103,0,5.16938
D547388,54,KJ5MA054WFE3,,,,,,,,,,,,,,,,,,D5473880,PNCB,03/09/2026 9:25:33 PM,BPD444,8M6CL,8M6CL,03/10/2026 8:20:32 AM,8M6CL,D1D,6,7665490,1.246768,0,0,0.566751,0,0,0,0,0,0,0,0,1.843255,0,0.565051,0,3.217805
D547393,127,GT3FY127JKG4,,,,,,,,,,,,,,,,,,D5473930,PNCB,03/10/2026 7:10:11 AM,BPD448,8M6CL,8M6CL,04/29/2026 8:40:46 PM,8M6CL,D1D,1,7666097,1.780751,0,0,1.210531,0,0,0,0,0,0,1.422114,0,0,2.109961,0.925846,2.279634,9.728836
D547393,128,GT3FY128JKD3,,,,,,,,,,,,,,,,,,D5473930,PNCB,03/10/2026 7:10:11 AM,BPD448,8M6CL,8M6CL,04/28/2026 6:37:56 PM,8M6CL,D1D,2,7666017,1.157516,0,0,0.143282,0,0,0,0,0,0,0,0,1.711304,0,0,0,3.012102
D547393,131,GT3FY131JKA2,,,,,,,,,,,,,,,,,,D5473930,PNCB,03/10/2026 7:10:11 AM,BPD448,8M6CL,8M6CL,04/28/2026 11:02:29 PM,8M6CL,D1D,3,7666098,0,0,0,0,0,0,0,0,0,0,1.605736,0,0,0,1.045389,0,2.651125
D547393,132,GT3FY132JKE4,,,,,,,,,,,,,,,,,,D5473930,PNCB,03/10/2026 7:10:11 AM,BPD448,8M6CL,8M6CL,04/30/2026 12:21:12 PM,8M6CL,D1D,4,7666072,0,0,0,0.215903,2.054549,1.760593,0,0,0,0,0,0,2.492966,2.363298,0,0,8.851232
D546330,41,MCJ1U041WAH0,,,,,,,,,,,,,,,,,,D5463300,PXMG,03/08/2026 10:50:37 PM,BPD436,8M6CL,8M6CL,03/09/2026 9:23:16 AM,8M6CL,D1D,1,7636317,0,0,0,0.743048,0,0,0,0,0,0,0,0,0,0,2.658124,2.297199,5.698374
